"station_id","stationname","date","daytype","rides"
41170,"Garfield-Dan Ryan",2022-05-27,"W",1427
41170,"Garfield-Dan Ryan",2022-05-28,"A",1208
41170,"Garfield-Dan Ryan",2022-05-29,"U",936
41170,"Garfield-Dan Ryan",2022-05-30,"U",829
41170,"Garfield-Dan Ryan",2022-05-31,"W",1418
41180,"Kedzie-Brown",2022-05-01,"U",572
41180,"Kedzie-Brown",2022-05-02,"W",921
41180,"Kedzie-Brown",2022-05-03,"W",974
41180,"Kedzie-Brown",2022-05-04,"W",1134
41180,"Kedzie-Brown",2022-05-05,"W",1052
41180,"Kedzie-Brown",2022-05-06,"W",1036
41180,"Kedzie-Brown",2022-05-07,"A",869
41180,"Kedzie-Brown",2022-05-08,"U",584
41180,"Kedzie-Brown",2022-05-09,"W",956
41180,"Kedzie-Brown",2022-05-10,"W",1047
41180,"Kedzie-Brown",2022-05-11,"W",1062
41180,"Kedzie-Brown",2022-05-12,"W",1096
41180,"Kedzie-Brown",2022-05-13,"W",1059
41180,"Kedzie-Brown",2022-05-14,"A",725
41180,"Kedzie-Brown",2022-05-15,"U",499
41180,"Kedzie-Brown",2022-05-16,"W",1001
41180,"Kedzie-Brown",2022-05-17,"W",1056
41180,"Kedzie-Brown",2022-05-18,"W",1074
41180,"Kedzie-Brown",2022-05-19,"W",1089
41180,"Kedzie-Brown",2022-05-20,"W",1046
41180,"Kedzie-Brown",2022-05-21,"A",773
41180,"Kedzie-Brown",2022-05-22,"U",590
41180,"Kedzie-Brown",2022-05-23,"W",1021
41180,"Kedzie-Brown",2022-05-24,"W",1084
41180,"Kedzie-Brown",2022-05-25,"W",1108
41180,"Kedzie-Brown",2022-05-26,"W",1102
41180,"Kedzie-Brown",2022-05-27,"W",1087
41180,"Kedzie-Brown",2022-05-28,"A",908
41180,"Kedzie-Brown",2022-05-29,"U",721
41180,"Kedzie-Brown",2022-05-30,"U",593
41180,"Kedzie-Brown",2022-05-31,"W",1018
41190,"Jarvis",2022-05-01,"U",514
41190,"Jarvis",2022-05-02,"W",714
41190,"Jarvis",2022-05-03,"W",693
41190,"Jarvis",2022-05-04,"W",757
41190,"Jarvis",2022-05-05,"W",763
41190,"Jarvis",2022-05-06,"W",727
41190,"Jarvis",2022-05-07,"A",736
41190,"Jarvis",2022-05-08,"U",509
41190,"Jarvis",2022-05-09,"W",714
41190,"Jarvis",2022-05-10,"W",753
41190,"Jarvis",2022-05-11,"W",789
41190,"Jarvis",2022-05-12,"W",832
41190,"Jarvis",2022-05-13,"W",801
41190,"Jarvis",2022-05-14,"A",732
41190,"Jarvis",2022-05-15,"U",500
41190,"Jarvis",2022-05-16,"W",725
41190,"Jarvis",2022-05-17,"W",738
41190,"Jarvis",2022-05-18,"W",737
41190,"Jarvis",2022-05-19,"W",832
41190,"Jarvis",2022-05-20,"W",865
41190,"Jarvis",2022-05-21,"A",677
41190,"Jarvis",2022-05-22,"U",554
41190,"Jarvis",2022-05-23,"W",704
41190,"Jarvis",2022-05-24,"W",801
41190,"Jarvis",2022-05-25,"W",748
41190,"Jarvis",2022-05-26,"W",791
41190,"Jarvis",2022-05-27,"W",761
41190,"Jarvis",2022-05-28,"A",776
41190,"Jarvis",2022-05-29,"U",564
41190,"Jarvis",2022-05-30,"U",567
41190,"Jarvis",2022-05-31,"W",787
41200,"Argyle",2022-05-01,"U",1413
41200,"Argyle",2022-05-02,"W",1924
41200,"Argyle",2022-05-03,"W",1970
41200,"Argyle",2022-05-04,"W",2059
41200,"Argyle",2022-05-05,"W",2198
41200,"Argyle",2022-05-06,"W",2152
41200,"Argyle",2022-05-07,"A",2353
41200,"Argyle",2022-05-08,"U",1401
41200,"Argyle",2022-05-09,"W",1842
41200,"Argyle",2022-05-10,"W",2064
41200,"Argyle",2022-05-11,"W",2095
41200,"Argyle",2022-05-12,"W",2229
41200,"Argyle",2022-05-13,"W",2357
41200,"Argyle",2022-05-14,"A",2119
41200,"Argyle",2022-05-15,"U",1450
41200,"Argyle",2022-05-16,"W",1870
41200,"Argyle",2022-05-17,"W",2104
41200,"Argyle",2022-05-18,"W",1994
41200,"Argyle",2022-05-19,"W",2098
41200,"Argyle",2022-05-20,"W",2145
41200,"Argyle",2022-05-21,"A",1819
41200,"Argyle",2022-05-22,"U",1550
41200,"Argyle",2022-05-23,"W",1874
41200,"Argyle",2022-05-24,"W",2104
41200,"Argyle",2022-05-25,"W",2012
41200,"Argyle",2022-05-26,"W",2218
41200,"Argyle",2022-05-27,"W",2176
41200,"Argyle",2022-05-28,"A",2288
41200,"Argyle",2022-05-29,"U",2183
41200,"Argyle",2022-05-30,"U",1644
41200,"Argyle",2022-05-31,"W",2069
41210,"Wellington",2022-05-01,"U",537
41210,"Wellington",2022-05-02,"W",1203
41210,"Wellington",2022-05-03,"W",1464
41210,"Wellington",2022-05-04,"W",1618
41210,"Wellington",2022-05-05,"W",1542
41210,"Wellington",2022-05-06,"W",1167
41210,"Wellington",2022-05-07,"A",912
41210,"Wellington",2022-05-08,"U",430
41210,"Wellington",2022-05-09,"W",1230
41210,"Wellington",2022-05-10,"W",1578
41210,"Wellington",2022-05-11,"W",1554
41210,"Wellington",2022-05-12,"W",1538
41210,"Wellington",2022-05-13,"W",1427
41210,"Wellington",2022-05-14,"A",643
41210,"Wellington",2022-05-15,"U",267
41210,"Wellington",2022-05-16,"W",1218
41210,"Wellington",2022-05-17,"W",1532
41210,"Wellington",2022-05-18,"W",1480
41210,"Wellington",2022-05-19,"W",1583
41210,"Wellington",2022-05-20,"W",1255
41210,"Wellington",2022-05-21,"A",748
41210,"Wellington",2022-05-22,"U",553
41210,"Wellington",2022-05-23,"W",1207
41210,"Wellington",2022-05-24,"W",1575
41210,"Wellington",2022-05-25,"W",1464
41210,"Wellington",2022-05-26,"W",1463
41210,"Wellington",2022-05-27,"W",1176
41210,"Wellington",2022-05-28,"A",931
41210,"Wellington",2022-05-29,"U",699
41210,"Wellington",2022-05-30,"U",504
41210,"Wellington",2022-05-31,"W",1420
41220,"Fullerton",2022-05-01,"U",3695
41220,"Fullerton",2022-05-02,"W",6364
41220,"Fullerton",2022-05-03,"W",6828
41220,"Fullerton",2022-05-04,"W",7788
41220,"Fullerton",2022-05-05,"W",7279
41220,"Fullerton",2022-05-06,"W",5539
41220,"Fullerton",2022-05-07,"A",5746
41220,"Fullerton",2022-05-08,"U",3215
41220,"Fullerton",2022-05-09,"W",6408
41220,"Fullerton",2022-05-10,"W",7705
41220,"Fullerton",2022-05-11,"W",7602
41220,"Fullerton",2022-05-12,"W",7978
41220,"Fullerton",2022-05-13,"W",6396
41220,"Fullerton",2022-05-14,"A",5643
41220,"Fullerton",2022-05-15,"U",3567
41220,"Fullerton",2022-05-16,"W",6758
41220,"Fullerton",2022-05-17,"W",7606
41220,"Fullerton",2022-05-18,"W",7161
41220,"Fullerton",2022-05-19,"W",7916
41220,"Fullerton",2022-05-20,"W",5995
41220,"Fullerton",2022-05-21,"A",4496
41220,"Fullerton",2022-05-22,"U",4031
41220,"Fullerton",2022-05-23,"W",6385
41220,"Fullerton",2022-05-24,"W",7385
41220,"Fullerton",2022-05-25,"W",6928
41220,"Fullerton",2022-05-26,"W",7431
41220,"Fullerton",2022-05-27,"W",5432
41220,"Fullerton",2022-05-28,"A",5539
41220,"Fullerton",2022-05-29,"U",4567
41220,"Fullerton",2022-05-30,"U",3821
41220,"Fullerton",2022-05-31,"W",6955
41230,"47th-Dan Ryan",2022-05-01,"U",684
41230,"47th-Dan Ryan",2022-05-02,"W",1221
41230,"47th-Dan Ryan",2022-05-03,"W",1187
41230,"47th-Dan Ryan",2022-05-04,"W",1402
41230,"47th-Dan Ryan",2022-05-05,"W",1249
41230,"47th-Dan Ryan",2022-05-06,"W",1306
41230,"47th-Dan Ryan",2022-05-07,"A",983
41230,"47th-Dan Ryan",2022-05-08,"U",674
41230,"47th-Dan Ryan",2022-05-09,"W",1187
41230,"47th-Dan Ryan",2022-05-10,"W",1237
41230,"47th-Dan Ryan",2022-05-11,"W",1334
41230,"47th-Dan Ryan",2022-05-12,"W",1262
41230,"47th-Dan Ryan",2022-05-13,"W",1416
41230,"47th-Dan Ryan",2022-05-14,"A",939
41230,"47th-Dan Ryan",2022-05-15,"U",755
41230,"47th-Dan Ryan",2022-05-16,"W",1249
41230,"47th-Dan Ryan",2022-05-17,"W",1328
41230,"47th-Dan Ryan",2022-05-18,"W",1223
41230,"47th-Dan Ryan",2022-05-19,"W",1357
41230,"47th-Dan Ryan",2022-05-20,"W",1344
41230,"47th-Dan Ryan",2022-05-21,"A",839
41230,"47th-Dan Ryan",2022-05-22,"U",720
41230,"47th-Dan Ryan",2022-05-23,"W",1228
41230,"47th-Dan Ryan",2022-05-24,"W",1376
41230,"47th-Dan Ryan",2022-05-25,"W",1329
41230,"47th-Dan Ryan",2022-05-26,"W",1414
41230,"47th-Dan Ryan",2022-05-27,"W",1269
41230,"47th-Dan Ryan",2022-05-28,"A",996
41230,"47th-Dan Ryan",2022-05-29,"U",875
41230,"47th-Dan Ryan",2022-05-30,"U",778
41230,"47th-Dan Ryan",2022-05-31,"W",1338
41240,"Addison-O'Hare",2022-05-01,"U",501
41240,"Addison-O'Hare",2022-05-02,"W",1261
41240,"Addison-O'Hare",2022-05-03,"W",1310
41240,"Addison-O'Hare",2022-05-04,"W",1498
41240,"Addison-O'Hare",2022-05-05,"W",1438
41240,"Addison-O'Hare",2022-05-06,"W",1326
41240,"Addison-O'Hare",2022-05-07,"A",904
41240,"Addison-O'Hare",2022-05-08,"U",606
41240,"Addison-O'Hare",2022-05-09,"W",1290
41240,"Addison-O'Hare",2022-05-10,"W",1387
41240,"Addison-O'Hare",2022-05-11,"W",1394
41240,"Addison-O'Hare",2022-05-12,"W",1480
41240,"Addison-O'Hare",2022-05-13,"W",1467
41240,"Addison-O'Hare",2022-05-14,"A",808
41240,"Addison-O'Hare",2022-05-15,"U",535
41240,"Addison-O'Hare",2022-05-16,"W",1413
41240,"Addison-O'Hare",2022-05-17,"W",1519
41240,"Addison-O'Hare",2022-05-18,"W",1510
41240,"Addison-O'Hare",2022-05-19,"W",1531
41240,"Addison-O'Hare",2022-05-20,"W",1512
41240,"Addison-O'Hare",2022-05-21,"A",777
41240,"Addison-O'Hare",2022-05-22,"U",682
41240,"Addison-O'Hare",2022-05-23,"W",1324
41240,"Addison-O'Hare",2022-05-24,"W",1431
41240,"Addison-O'Hare",2022-05-25,"W",1435
41240,"Addison-O'Hare",2022-05-26,"W",1482
41240,"Addison-O'Hare",2022-05-27,"W",1350
41240,"Addison-O'Hare",2022-05-28,"A",1010
41240,"Addison-O'Hare",2022-05-29,"U",850
41240,"Addison-O'Hare",2022-05-30,"U",783
41240,"Addison-O'Hare",2022-05-31,"W",1427
41250,"Central-Evanston",2022-05-01,"U",145
41250,"Central-Evanston",2022-05-02,"W",319
41250,"Central-Evanston",2022-05-03,"W",321
41250,"Central-Evanston",2022-05-04,"W",367
41250,"Central-Evanston",2022-05-05,"W",321
41250,"Central-Evanston",2022-05-06,"W",337
41250,"Central-Evanston",2022-05-07,"A",229
41250,"Central-Evanston",2022-05-08,"U",156
41250,"Central-Evanston",2022-05-09,"W",349
41250,"Central-Evanston",2022-05-10,"W",397
41250,"Central-Evanston",2022-05-11,"W",376
41250,"Central-Evanston",2022-05-12,"W",383
41250,"Central-Evanston",2022-05-13,"W",385
41250,"Central-Evanston",2022-05-14,"A",200
41250,"Central-Evanston",2022-05-15,"U",162
41250,"Central-Evanston",2022-05-16,"W",395
41250,"Central-Evanston",2022-05-17,"W",430
41250,"Central-Evanston",2022-05-18,"W",397
41250,"Central-Evanston",2022-05-19,"W",436
41250,"Central-Evanston",2022-05-20,"W",415
41250,"Central-Evanston",2022-05-21,"A",167
41250,"Central-Evanston",2022-05-22,"U",200
41250,"Central-Evanston",2022-05-23,"W",355
41250,"Central-Evanston",2022-05-24,"W",370
41250,"Central-Evanston",2022-05-25,"W",355
41250,"Central-Evanston",2022-05-26,"W",361
41250,"Central-Evanston",2022-05-27,"W",310
41250,"Central-Evanston",2022-05-28,"A",188
41250,"Central-Evanston",2022-05-29,"U",193
41250,"Central-Evanston",2022-05-30,"U",206
41250,"Central-Evanston",2022-05-31,"W",366
41260,"Austin-Lake",2022-05-01,"U",392
41260,"Austin-Lake",2022-05-02,"W",819
41260,"Austin-Lake",2022-05-03,"W",871
41260,"Austin-Lake",2022-05-04,"W",930
41260,"Austin-Lake",2022-05-05,"W",893
41260,"Austin-Lake",2022-05-06,"W",809
41260,"Austin-Lake",2022-05-07,"A",599
41260,"Austin-Lake",2022-05-08,"U",386
41260,"Austin-Lake",2022-05-09,"W",901
41260,"Austin-Lake",2022-05-10,"W",984
41260,"Austin-Lake",2022-05-11,"W",902
41260,"Austin-Lake",2022-05-12,"W",934
41260,"Austin-Lake",2022-05-13,"W",907
41260,"Austin-Lake",2022-05-14,"A",598
41260,"Austin-Lake",2022-05-15,"U",361
41260,"Austin-Lake",2022-05-16,"W",929
41260,"Austin-Lake",2022-05-17,"W",968
41260,"Austin-Lake",2022-05-18,"W",902
41260,"Austin-Lake",2022-05-19,"W",963
41260,"Austin-Lake",2022-05-20,"W",848
41260,"Austin-Lake",2022-05-21,"A",465
41260,"Austin-Lake",2022-05-22,"U",401
41260,"Austin-Lake",2022-05-23,"W",879
41260,"Austin-Lake",2022-05-24,"W",956
41260,"Austin-Lake",2022-05-25,"W",910
41260,"Austin-Lake",2022-05-26,"W",922
41260,"Austin-Lake",2022-05-27,"W",832
41260,"Austin-Lake",2022-05-28,"A",574
41260,"Austin-Lake",2022-05-29,"U",471
41260,"Austin-Lake",2022-05-30,"U",418
41260,"Austin-Lake",2022-05-31,"W",899
41270,"43rd",2022-05-01,"U",193
41270,"43rd",2022-05-02,"W",415
41270,"43rd",2022-05-03,"W",404
41270,"43rd",2022-05-04,"W",441
41270,"43rd",2022-05-05,"W",485
41270,"43rd",2022-05-06,"W",434
41270,"43rd",2022-05-07,"A",283
41270,"43rd",2022-05-08,"U",178
41270,"43rd",2022-05-09,"W",409
41270,"43rd",2022-05-10,"W",480
41270,"43rd",2022-05-11,"W",499
41270,"43rd",2022-05-12,"W",491
41270,"43rd",2022-05-13,"W",459
41270,"43rd",2022-05-14,"A",286
41270,"43rd",2022-05-15,"U",181
41270,"43rd",2022-05-16,"W",453
41270,"43rd",2022-05-17,"W",480
41270,"43rd",2022-05-18,"W",452
41270,"43rd",2022-05-19,"W",507
41270,"43rd",2022-05-20,"W",464
41270,"43rd",2022-05-21,"A",284
41270,"43rd",2022-05-22,"U",212
41270,"43rd",2022-05-23,"W",475
41270,"43rd",2022-05-24,"W",496
41270,"43rd",2022-05-25,"W",462
41270,"43rd",2022-05-26,"W",522
41270,"43rd",2022-05-27,"W",439
41270,"43rd",2022-05-28,"A",315
41270,"43rd",2022-05-29,"U",261
41270,"43rd",2022-05-30,"U",231
41270,"43rd",2022-05-31,"W",446
41280,"Jefferson Park",2022-05-01,"U",1467
41280,"Jefferson Park",2022-05-02,"W",2998
41280,"Jefferson Park",2022-05-03,"W",3054
41280,"Jefferson Park",2022-05-04,"W",3440
41280,"Jefferson Park",2022-05-05,"W",3331
41280,"Jefferson Park",2022-05-06,"W",3013
41280,"Jefferson Park",2022-05-07,"A",2095
41280,"Jefferson Park",2022-05-08,"U",1441
41280,"Jefferson Park",2022-05-09,"W",3076
41280,"Jefferson Park",2022-05-10,"W",3420
41280,"Jefferson Park",2022-05-11,"W",3498
41280,"Jefferson Park",2022-05-12,"W",3463
41280,"Jefferson Park",2022-05-13,"W",3259
41280,"Jefferson Park",2022-05-14,"A",2133
41280,"Jefferson Park",2022-05-15,"U",1516
41280,"Jefferson Park",2022-05-16,"W",3213
41280,"Jefferson Park",2022-05-17,"W",3433
41280,"Jefferson Park",2022-05-18,"W",3306
41280,"Jefferson Park",2022-05-19,"W",3567
41280,"Jefferson Park",2022-05-20,"W",3292
41280,"Jefferson Park",2022-05-21,"A",2017
41280,"Jefferson Park",2022-05-22,"U",1675
41280,"Jefferson Park",2022-05-23,"W",3206
41280,"Jefferson Park",2022-05-24,"W",3508
41280,"Jefferson Park",2022-05-25,"W",3414
41280,"Jefferson Park",2022-05-26,"W",3451
41280,"Jefferson Park",2022-05-27,"W",3163
41280,"Jefferson Park",2022-05-28,"A",2210
41280,"Jefferson Park",2022-05-29,"U",1785
41280,"Jefferson Park",2022-05-30,"U",1763
41280,"Jefferson Park",2022-05-31,"W",3397
41290,"Kimball",2022-05-01,"U",1041
41290,"Kimball",2022-05-02,"W",1962
41290,"Kimball",2022-05-03,"W",1987
41290,"Kimball",2022-05-04,"W",2280
41290,"Kimball",2022-05-05,"W",2225
41290,"Kimball",2022-05-06,"W",2043
41290,"Kimball",2022-05-07,"A",1664
41290,"Kimball",2022-05-08,"U",1093
41290,"Kimball",2022-05-09,"W",2024
41290,"Kimball",2022-05-10,"W",2213
41290,"Kimball",2022-05-11,"W",2290
41290,"Kimball",2022-05-12,"W",2281
41290,"Kimball",2022-05-13,"W",2256
41290,"Kimball",2022-05-14,"A",1449
41290,"Kimball",2022-05-15,"U",901
41290,"Kimball",2022-05-16,"W",2080
41290,"Kimball",2022-05-17,"W",2132
41290,"Kimball",2022-05-18,"W",2160
41290,"Kimball",2022-05-19,"W",2336
41290,"Kimball",2022-05-20,"W",2149
41290,"Kimball",2022-05-21,"A",1371
41290,"Kimball",2022-05-22,"U",1139
41290,"Kimball",2022-05-23,"W",2050
41290,"Kimball",2022-05-24,"W",2212
41290,"Kimball",2022-05-25,"W",2131
41290,"Kimball",2022-05-26,"W",2185
41290,"Kimball",2022-05-27,"W",2026
41290,"Kimball",2022-05-28,"A",1599
41290,"Kimball",2022-05-29,"U",1280
41290,"Kimball",2022-05-30,"U",1209
41290,"Kimball",2022-05-31,"W",2156
41300,"Loyola",2022-05-01,"U",1497
41300,"Loyola",2022-05-02,"W",2055
41300,"Loyola",2022-05-03,"W",2160
41300,"Loyola",2022-05-04,"W",2303
41300,"Loyola",2022-05-05,"W",2476
41300,"Loyola",2022-05-06,"W",2406
41300,"Loyola",2022-05-07,"A",2509
41300,"Loyola",2022-05-08,"U",1486
41300,"Loyola",2022-05-09,"W",1987
41300,"Loyola",2022-05-10,"W",2194
41300,"Loyola",2022-05-11,"W",2226
41300,"Loyola",2022-05-12,"W",2414
41300,"Loyola",2022-05-13,"W",2378
41300,"Loyola",2022-05-14,"A",2033
41300,"Loyola",2022-05-15,"U",1248
41300,"Loyola",2022-05-16,"W",1893
41300,"Loyola",2022-05-17,"W",2024
41300,"Loyola",2022-05-18,"W",1929
41300,"Loyola",2022-05-19,"W",2183
41300,"Loyola",2022-05-20,"W",2101
41300,"Loyola",2022-05-21,"A",1681
41300,"Loyola",2022-05-22,"U",1463
41300,"Loyola",2022-05-23,"W",1897
41300,"Loyola",2022-05-24,"W",2014
41300,"Loyola",2022-05-25,"W",1966
41300,"Loyola",2022-05-26,"W",1993
41300,"Loyola",2022-05-27,"W",2117
41300,"Loyola",2022-05-28,"A",1898
41300,"Loyola",2022-05-29,"U",1704
41300,"Loyola",2022-05-30,"U",1418
41300,"Loyola",2022-05-31,"W",2048
41310,"Paulina",2022-05-01,"U",604
41310,"Paulina",2022-05-02,"W",1140
41310,"Paulina",2022-05-03,"W",1242
41310,"Paulina",2022-05-04,"W",1436
41310,"Paulina",2022-05-05,"W",1390
41310,"Paulina",2022-05-06,"W",1189
41310,"Paulina",2022-05-07,"A",965
41310,"Paulina",2022-05-08,"U",479
41310,"Paulina",2022-05-09,"W",1134
41310,"Paulina",2022-05-10,"W",1468
41310,"Paulina",2022-05-11,"W",1413
41310,"Paulina",2022-05-12,"W",1444
41310,"Paulina",2022-05-13,"W",1239
41310,"Paulina",2022-05-14,"A",751
41310,"Paulina",2022-05-15,"U",382
41310,"Paulina",2022-05-16,"W",1200
41310,"Paulina",2022-05-17,"W",1458
41310,"Paulina",2022-05-18,"W",1359
41310,"Paulina",2022-05-19,"W",1496
41310,"Paulina",2022-05-20,"W",1228
41310,"Paulina",2022-05-21,"A",908
41310,"Paulina",2022-05-22,"U",682
41310,"Paulina",2022-05-23,"W",1155
41310,"Paulina",2022-05-24,"W",1530
41310,"Paulina",2022-05-25,"W",1366
41310,"Paulina",2022-05-26,"W",1387
41310,"Paulina",2022-05-27,"W",1141
41310,"Paulina",2022-05-28,"A",1073
41310,"Paulina",2022-05-29,"U",912
41310,"Paulina",2022-05-30,"U",491
41310,"Paulina",2022-05-31,"W",1286
41320,"Belmont-North Main",2022-05-01,"U",3987
41320,"Belmont-North Main",2022-05-02,"W",4916
41320,"Belmont-North Main",2022-05-03,"W",5322
41320,"Belmont-North Main",2022-05-04,"W",6043
41320,"Belmont-North Main",2022-05-05,"W",5785
41320,"Belmont-North Main",2022-05-06,"W",5532
41320,"Belmont-North Main",2022-05-07,"A",6602
41320,"Belmont-North Main",2022-05-08,"U",3889
41320,"Belmont-North Main",2022-05-09,"W",4977
41320,"Belmont-North Main",2022-05-10,"W",6019
41320,"Belmont-North Main",2022-05-11,"W",5804
41320,"Belmont-North Main",2022-05-12,"W",6148
41320,"Belmont-North Main",2022-05-13,"W",6089
41320,"Belmont-North Main",2022-05-14,"A",9427
41320,"Belmont-North Main",2022-05-15,"U",5863
41320,"Belmont-North Main",2022-05-16,"W",5067
41320,"Belmont-North Main",2022-05-17,"W",5785
41320,"Belmont-North Main",2022-05-18,"W",5614
41320,"Belmont-North Main",2022-05-19,"W",6236
41320,"Belmont-North Main",2022-05-20,"W",5841
41320,"Belmont-North Main",2022-05-21,"A",5124
41320,"Belmont-North Main",2022-05-22,"U",4626
41320,"Belmont-North Main",2022-05-23,"W",4906
41320,"Belmont-North Main",2022-05-24,"W",5903
41320,"Belmont-North Main",2022-05-25,"W",5421
41320,"Belmont-North Main",2022-05-26,"W",5824
41320,"Belmont-North Main",2022-05-27,"W",5383
41320,"Belmont-North Main",2022-05-28,"A",7216
41320,"Belmont-North Main",2022-05-29,"U",6471
41320,"Belmont-North Main",2022-05-30,"U",4522
41320,"Belmont-North Main",2022-05-31,"W",5476
41330,"Montrose-O'Hare",2022-05-01,"U",441
41330,"Montrose-O'Hare",2022-05-02,"W",957
41330,"Montrose-O'Hare",2022-05-03,"W",964
41330,"Montrose-O'Hare",2022-05-04,"W",1161
41330,"Montrose-O'Hare",2022-05-05,"W",1087
41330,"Montrose-O'Hare",2022-05-06,"W",1003
41330,"Montrose-O'Hare",2022-05-07,"A",682
41330,"Montrose-O'Hare",2022-05-08,"U",401
41330,"Montrose-O'Hare",2022-05-09,"W",999
41330,"Montrose-O'Hare",2022-05-10,"W",1147
41330,"Montrose-O'Hare",2022-05-11,"W",1109
41330,"Montrose-O'Hare",2022-05-12,"W",1137
41330,"Montrose-O'Hare",2022-05-13,"W",1058
41330,"Montrose-O'Hare",2022-05-14,"A",660
41330,"Montrose-O'Hare",2022-05-15,"U",528
41330,"Montrose-O'Hare",2022-05-16,"W",1063
41330,"Montrose-O'Hare",2022-05-17,"W",1099
41330,"Montrose-O'Hare",2022-05-18,"W",1051
41330,"Montrose-O'Hare",2022-05-19,"W",1144
41330,"Montrose-O'Hare",2022-05-20,"W",1122
41330,"Montrose-O'Hare",2022-05-21,"A",680
41330,"Montrose-O'Hare",2022-05-22,"U",524
41330,"Montrose-O'Hare",2022-05-23,"W",1034
41330,"Montrose-O'Hare",2022-05-24,"W",1138
41330,"Montrose-O'Hare",2022-05-25,"W",1111
41330,"Montrose-O'Hare",2022-05-26,"W",1128
41330,"Montrose-O'Hare",2022-05-27,"W",1016
41330,"Montrose-O'Hare",2022-05-28,"A",739
41330,"Montrose-O'Hare",2022-05-29,"U",582
41330,"Montrose-O'Hare",2022-05-30,"U",548
41330,"Montrose-O'Hare",2022-05-31,"W",1070
41340,"LaSalle",2022-05-01,"U",671
41340,"LaSalle",2022-05-02,"W",1352
41340,"LaSalle",2022-05-03,"W",1409
41340,"LaSalle",2022-05-04,"W",1396
41340,"LaSalle",2022-05-05,"W",1449
41340,"LaSalle",2022-05-06,"W",1502
41340,"LaSalle",2022-05-07,"A",854
41340,"LaSalle",2022-05-08,"U",631
41340,"LaSalle",2022-05-09,"W",1399
41340,"LaSalle",2022-05-10,"W",1366
41340,"LaSalle",2022-05-11,"W",1389
41340,"LaSalle",2022-05-12,"W",1454
41340,"LaSalle",2022-05-13,"W",1426
41340,"LaSalle",2022-05-14,"A",892
41340,"LaSalle",2022-05-15,"U",651
41340,"LaSalle",2022-05-16,"W",1157
41340,"LaSalle",2022-05-17,"W",1274
41340,"LaSalle",2022-05-18,"W",1260
41340,"LaSalle",2022-05-19,"W",1367
41340,"LaSalle",2022-05-20,"W",1252
41340,"LaSalle",2022-05-21,"A",736
41340,"LaSalle",2022-05-22,"U",709
41340,"LaSalle",2022-05-23,"W",1255
41340,"LaSalle",2022-05-24,"W",1321
41340,"LaSalle",2022-05-25,"W",1334
41340,"LaSalle",2022-05-26,"W",1291
41340,"LaSalle",2022-05-27,"W",1274
41340,"LaSalle",2022-05-28,"A",1400
41340,"LaSalle",2022-05-29,"U",1485
41340,"LaSalle",2022-05-30,"U",821
41340,"LaSalle",2022-05-31,"W",1387
41350,"Oak Park-Lake",2022-05-01,"U",212
41350,"Oak Park-Lake",2022-05-02,"W",508
41350,"Oak Park-Lake",2022-05-03,"W",525
41350,"Oak Park-Lake",2022-05-04,"W",691
41350,"Oak Park-Lake",2022-05-05,"W",596
41350,"Oak Park-Lake",2022-05-06,"W",522
41350,"Oak Park-Lake",2022-05-07,"A",354
41350,"Oak Park-Lake",2022-05-08,"U",230
41350,"Oak Park-Lake",2022-05-09,"W",552
41350,"Oak Park-Lake",2022-05-10,"W",632
41350,"Oak Park-Lake",2022-05-11,"W",633
41350,"Oak Park-Lake",2022-05-12,"W",622
41350,"Oak Park-Lake",2022-05-13,"W",636
41350,"Oak Park-Lake",2022-05-14,"A",391
41350,"Oak Park-Lake",2022-05-15,"U",251
41350,"Oak Park-Lake",2022-05-16,"W",530
41350,"Oak Park-Lake",2022-05-17,"W",623
41350,"Oak Park-Lake",2022-05-18,"W",627
41350,"Oak Park-Lake",2022-05-19,"W",703
41350,"Oak Park-Lake",2022-05-20,"W",561
41350,"Oak Park-Lake",2022-05-21,"A",345
41350,"Oak Park-Lake",2022-05-22,"U",286
41350,"Oak Park-Lake",2022-05-23,"W",599
41350,"Oak Park-Lake",2022-05-24,"W",667
41350,"Oak Park-Lake",2022-05-25,"W",642
41350,"Oak Park-Lake",2022-05-26,"W",656
41350,"Oak Park-Lake",2022-05-27,"W",544
41350,"Oak Park-Lake",2022-05-28,"A",391
41350,"Oak Park-Lake",2022-05-29,"U",394
41350,"Oak Park-Lake",2022-05-30,"U",409
41350,"Oak Park-Lake",2022-05-31,"W",676
41360,"California-Lake",2022-05-01,"U",234
41360,"California-Lake",2022-05-02,"W",539
41360,"California-Lake",2022-05-03,"W",533
41360,"California-Lake",2022-05-04,"W",654
41360,"California-Lake",2022-05-05,"W",600
41360,"California-Lake",2022-05-06,"W",514
41360,"California-Lake",2022-05-07,"A",331
41360,"California-Lake",2022-05-08,"U",245
41360,"California-Lake",2022-05-09,"W",592
41360,"California-Lake",2022-05-10,"W",656
41360,"California-Lake",2022-05-11,"W",671
41360,"California-Lake",2022-05-12,"W",619
41360,"California-Lake",2022-05-13,"W",554
41360,"California-Lake",2022-05-14,"A",298
41360,"California-Lake",2022-05-15,"U",246
41360,"California-Lake",2022-05-16,"W",659
41360,"California-Lake",2022-05-17,"W",644
41360,"California-Lake",2022-05-18,"W",638
41360,"California-Lake",2022-05-19,"W",637
41360,"California-Lake",2022-05-20,"W",564
41360,"California-Lake",2022-05-21,"A",319
